#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Faecalibacterium longum S65.8	62994	22279	1576	117701	185778	747	2456	16020	40476	105510	48177	0	43970	0	20743	47815	52119	41658	25736	65828	39044	148144	0	18368	65540	671	0	38651	16073	44490	50853	90453	0	33369	19201	33568	51754	122684	0	12881	39528	0	23196	588804	44710	40181	71551	30318	8617	36535	0	13592	29859	29195	21398	14848	109737	969	9760	37011	26726	33647	80853	8405	0	46611	16073	24305	44089	117228	33133	0	69169	123459	25186	23667	60597	14108	45044	15666	11658	1722	24190	0	26178	106340	12940	8230	44206	188610	78463	26171	98599	36108	78871	104808	0	117268	50200	76215	2161218	39947	281042	0	5890	23993	67177	222795	17064	32364	378052	34515	45591	25634	57061	73653	291892	199885	95241	75255
Bacteroides caccae S67.19	702437	40448	272797	284929	294594	215198	3289	67989	0	22813	215961	758249	45001	484329	29449	70496	315816	711357	581131	117604	1448	92470	1433707	29467	7764	121371	159771	463782	418877	10832	216391	73392	8814	67522	119631	636726	257730	3354	124813	11689	940211	565339	274577	219876	8377	35854	181841	57988	363932	53923	123064	401501	117336	96580	936010	73835	679619	196169	52848	765	78018	455471	4399762	181399	299940	118039	144089	357994	19658	2467908	306277	0	1421	63465	147007	11218	117878	139678	1917	3073	217740	0	33455	76028	292508	759819	42816	0	23532	44700	637970	0	51465	226192	17275	342095	21334	442358	18257	174653	5836	17866	389003	53804	8671	480136	669105	22769	1571291	325576	9991	90250	26008	27559	29751	138997	81090	43416	627586	12324
Agathobaculum sp900291975 S68.10	1127	0	9874	3230	742	24137	0	14088	694	1370	1528	37207	868	30115	8345	3148	1897	10273	4749	2230	1169	3123	0	2957	953	3623	3285	647	3704	1004	34497	2128	48080	6415	1310	5999	2070	1297	1627	3565	38872	3113	1537	14576	1266	1935	0	47921	1772	2515	0	6450	6943	1100	2857	2254	5273	874	858	787	30859	2599	3449	0	1626	6148	3525	1996	1184	12214	609	0	1140	17678	1291	0	23811	1472	581	2457	0	57175	104905	902	1983	6615	2351	2420	22027	29267	3518	563	2126	6042	7665	15166	18618	8694	0	5150	0	1465	0	416971	1484	16140	4663	5839	10148	23843	13167	6912	2510	4326	2527	2499	5225	3805	3541	1738
Anaerotignum faecicola S68.14	6840	0	12990	49141	8431	71647	23490	6990	749	6437	14233	16713	9511	17034	21247	20457	6855	17167	21431	16055	1694	10962	8614	76729	25060	33093	0	4583	14157	2869	13436	30112	266021	23996	0	39833	18069	16615	1255	19317	12751	9475	28992	54206	9493	14152	5101	5849	4548	30440	5945	36265	60336	16557	7360	7091	19304	24669	14573	0	25095	4759	29410	4960	33070	11794	46051	25040	8410	43997	16291	12843	7369	2829	12978	12626	28273	67020	0	25532	0	56752	37004	6534	17101	24928	26159	56782	51841	27750	30294	3083	17861	30683	25339	41757	14251	26036	16787	65668	0	35088	7181	576671	28949	77622	11400	19085	25239	18397	7503	6066	20432	34798	6902	6565	34965	5006	7519	46977
Gordonibacter pamelaeae S68.17	780	0	2472	0	1446	5364	2942	8409	706	1943	0	3186	1969	751	3652	0	1636	3674	4284	3189	0	3081	1743	5231	1397	2159	2583	1758	3478	5191	3850	18401	10981	2146	684	4715	2493	1090	4098	1138	2215	7433	7928	2591	2152	1027	0	7348	5140	5189	0	4541	4060	980	15105	1319	3344	565	43737	0	14891	393	3336	3747	2630	6586	3390	2320	2758	11540	2365	3543	649	1879	2026	0	4680	11189	0	0	2417	5148	41409	944	2272	0	40892	10550	22659	9725	3555	0	17293	2399	21436	11459	21770	4869	5464	3643	0	1233	2374	245796	9450	3494	11134	2267	2708	31037	3392	2941	10150	20881	1741	1671	1285	5574	0	3219
Clostridium_AP sp000509125 S68.22	428	0	1775	3231	513	2252	11098	0	0	1725	1969	3679	795	49818	1898	1507	1468	0	1192	1147	0	2272	60587	0	1308	508	1800	0	1627	1488	1141	4922	0	877	1337	1877	0	857	4771	0	2352	0	909	2335	0	7367	827	81662	1625	2207	0	4274	8087	1021	5159	602	952	48867	1785	0	4392	0	1407	2012	2741	1931	11944	1512	1619	1187	1456	0	1302	0	1858	0	2055	2494	1447	149335	0	119661	15887	18956	1017	10479	2156	0	67570	2637	4058	0	1485	13125	39066	2040	12814	2966	4031	808	0	775	528	322156	5884	36564	12110	5426	683	37355	0	18219	2093	4473	6252	4533	1683	70591	1354	1586
Blautia_A massiliensis S68.24	11768	855	13190	91689	26157	2396	105037	2982	48115	51703	53477	51734	18204	4113	118731	0	73428	8268	123748	44657	5373	118866	1894	266883	138555	19480	27302	11003	28480	93836	11941	172448	184648	99858	141877	33051	62684	12863	0	241612	1978	62141	108656	175248	20571	96356	8482	0	47418	138244	0	8130	43188	688576	11011	41588	26396	975	281468	0	1050737	20842	31316	101849	46823	21978	26798	30607	40419	89578	1608	30411	24856	2788	289680	452	25653	100999	2052	2742	0	127133	5880	3081	9634	101408	269596	115989	1210130	42519	4805	0	157791	3753	187792	101711	154742	123496	348077	170811	0	22786	73463	595999	88430	3035	52893	106351	202308	536247	174989	5693	92753	89308	8094	44917	51728	35192	3566	16381
Lentihominibacter excrementigallinarum S68.8	3247	2179	1340	3535	1369	5717	591	449	1308	1941	876	40506	2107	1477	5924	1765	593	2491	6111	2409	0	1393	0	2112	1064	0	1189	2271	1352	2205	18420	0	1335	1171	1446	30446	3415	1665	2977	1234	16052	2226	2632	3145	0	4089	1824	1723	1619	1821	584	4038	2263	0	1511	2310	3681	898	3415	0	2120	0	579	3629	3937	10987	1801	2177	2845	2815	5055	0	1000	450	2036	0	4553	2788	1144	1408	0	2006	944	2201	1559	759	4218	733	2387	2930	17521	1918	6538	1419	3947	8076	3940	4670	989	17491	0	1993	859	614553	3815	510	1640	3516	19691	6602	0	3872	2045	3738	936	992	2289	674	1188	2557
Acutalibacteraceae S69.33	24545	16431	6902	15607	25457	26203	3098	23823	3285	3755	3145	6532	10861	16672	32404	7938	18753	9587	19830	4711	4899	13793	9977	14337	18459	22499	2558	6908	23204	9885	6131	2342	14311	5471	12042	11633	18138	3561	17966	6945	5100	25795	27234	3066	5813	0	2028	0	7211	3588	7837	13747	6034	15256	7040	9482	21510	10704	20082	0	1109	0	4072	31263	17578	12697	5253	14430	16716	983	25615	16843	7444	9122	27426	439	8806	29592	0	14428	87459	18256	10554	19058	0	0	32952	12198	34001	14809	3574	0	18535	2857	17046	37157	5522	11217	13380	12794	0	13559	5932	4131	522534	3199	12819	14788	24041	26006	0	970	9397	23365	4777	11814	19388	1302	13246	24263
Plesiomonas shigelloides S70.1	1110	5268	533	5613	0	3743	4203	2968	1157	10018	3629	1054	5314	0	2341	9013	867	1302	3322	1054	486015	11322	0	2331	1828	0	2254	698	0	63539	0	16201	18229	29383	3855	2219	8360	2165	1449	771	2313	1736	493	3717	11751	4051	869	9192	0	3818	3138	0	2588	3291	4686	1116	1121	5839	433	0	18658	5307	4001	1848	0	5332	1637	1040	1430	825	0	0	3799	928	0	93245	1313	2046	1529	21519	0	1734	3591	6032	34205	0	542	2904	3642	0	2864	3752	7019	0	10589	1144	1948	3717	507	1679	1472	4991	558	2085	2409	425195	1239	4389	15032	0	5079	16427	22334	1969	0	0	4219	0	2023	2516
Fimenecus sp000432435 S72.33	42031	116790	20813	2168	21311	0	16849	31269	676688	19277	30963	43527	224317	98027	36713	37089	72243	0	22462	100999	3565	88154	182347	54638	788482	67985	78203	356500	7571	46111	146940	48998	1068	37567	133851	2501	135345	10646	1643	12756	0	13888	54280	99001	20610	0	369794	4460	67347	72701	509	45174	228185	63732	67617	113998	40845	44536	48982	0	184215	37028	11908	83686	160594	0	360284	90306	273257	56494	50240	11627	85725	2487	60080	17502	74221	264475	0	585	155386	10715	27758	114007	38518	67117	67060	114605	102262	704326	15346	351076	60020	17292	41739	57559	2076	16894	11411	74092	150068	118146	60996	33505	47702	34378	3879756	75900	3575	30501	247740	0	62057	22681	19419	88670	194886	95658	136568	297054
Clostridium_AQ sp003481775 S75.14	1083	0	854	5333	783	6865	3934	0	1072	2430	1152	15034	0	2080	1588	1625	901	763	584	0	871	2079	3123	1087	0	550	2727	0	3760	566	638	3159	3959	1744	735	2342	1088	6024	648	1395	23262	1251	1044	4885	1553	2806	2533	2584	1763	713	2556	1639	2739	2916	1103	443	1765	1792	2248	0	4898	0	6424	908	0	2012	1368	476	729	664	10432	0	1234	15894	912	0	671	2188	0	8965	4581	9153	606	10970	4996	1103	2189	852	1401	912	4502	2729	607	1319	722	1094	6803	1368	2307	705	680	1402	1018	1400	3690	1085	0	0	604563	5710	0	1241	1692	3039	1421	1144	1249	1181	1251	875
Faecalimonas S75.32	6498	13762	8651	1966317	45594	68245	117894	6822	14713	27581	150675	24860	14792	19326	26265	120112	16047	0	17985	37453	6598	24771	5194	27118	18597	1430	3073	4760	7258	7201	5279	26888	24666	13437	4412	108626	26614	235351	6933	91062	17835	31344	32742	38531	8066	36732	3160	290932	13861	34495	6221	35451	23815	19853	12223	7588	13715	19072	29193	0	76681	13794	22237	7845	17114	2754	16615	16061	16049	2583	12974	13991	18613	52251	20463	4428	21829	19119	0	23378	932	32444	0	34107	1721	39710	21962	20498	25047	19362	81766	2487	48994	703	7660	16290	7917	22347	32174	23318	0	14976	17245	102743	172785	79425	24841	49601	1362418	44607	12118	4292	9272	698056	9160	5671	6435	10160	12042	8280
Phocaeicola dorei S76.13	446638	1275437	260109	1023673	725870	176890	10706	225973	2211	36931	1349130	178176	62049	190611	0	141542	132755	309288	302354	413174	0	127264	7256	36545	9522	322858	505035	95453	138723	21459	198634	0	54634	13931	84713	57320	84266	228790	139359	45126	83139	20332	310805	123084	5474	161030	214111	23797	536638	28581	196234	167823	534687	291727	16565	25127	425465	3956104	34022	0	49419	92435	147845	250457	214539	651936	698666	297425	987	325046	30210	0	22781	63379	135742	121806	21259	204485	835	75862	855509	0	6547	271833	20943	444987	15970	0	6342	64432	196047	0	16052	28376	0	163458	60480	57178	31649	442165	68438	149869	43076	79534	8617	200647	59765	55229	2051300	983669	9586	653699	0	1220	9143	83058	36811	91754	244043	22063
Ruminiclostridium_E siraeum S76.41	8510	4743	3235	4428	3271	3675	0	1808	0	0	4447	5755	2171	12676	27343	6071	6514	53840	2539	1227	0	2124	6726	2903	3196	11013	16873	3303	8769	844	12009	2922	5407	1260	4835	7007	2059	1889	1771	1896	2391	4202	29516	19297	594	1989	0	5000	3583	0	5050	2321	3112	8868	1306	8335	9357	8781	11935	0	1084	2370	2749	3680	1085	4338	2902	6469	5027	2754	3650	0	0	5469	0	0	3052	14568	0	3119	2291	3149	14232	0	10894	32355	16128	0	7471	943	4635	0	746	1701	593	6343	0	3853	3752	7902	0	2144	4245	3621	10061	3008	4029	1713	5086	780950	4595	690	2016	2345	2365	4451	1052	5706	1227	0
Enterocloster sp900541315 S77.4	789	0	0	22303	33201	4628	3425	0	43676	2971	64623	6307	15755	9434	10434	266258	0	101263	31925	103220	0	29441	23195	40315	7941	41886	20125	1337	20356	91269	5326	41957	40046	10205	8295	0	13414	6628	10065	17600	402472	24877	5838	15513	8221	107522	0	35458	46289	40334	20986	0	11385	17816	3072	29667	5843	23825	5357	0	46389	5634	1503	17199	14590	36622	15929	38298	23865	14547	12502	5275	16631	1797	6172	827	21564	12160	0	3607	1175	40335	0	4124	0	28543	5280	14306	4351	21384	7380	0	51700	10124	0	5001	2808	9707	6914	38443	12507	27087	36325	0	9959	19584	33548	34790	4875	33397	439108	20780	1163	1092	11260	7395	27880	53769	5487	4876
Negativibacillus sp000435195 S79.34	11298	7854	10204	14988	119996	6807	178416	38151	16651	20300	29846	102503	40708	7752	8472	17162	19315	7089	27284	46124	0	18881	17301	19151	45361	12580	10057	9974	24859	0	21447	45574	0	0	42602	18021	62083	52175	3448	15956	0	105675	30380	62194	15700	27956	16213	0	23991	25360	1580	47985	13125	23586	13236	11686	20198	0	22736	0	0	27663	23332	4254	82342	51197	11012	25571	35293	17849	0	72376	38293	8790	29010	0	36077	19498	0	0	0	12737	24345	44217	23241	2118	42426	46949	16405	47973	23622	0	6079	31418	86729	38471	5114	15850	51952	43165	5677	24230	115795	20547	19860	44510	37382	78072	39393	18596	35069	7976	742308	57428	0	42747	31375	74717	8526	26294
Acutalibacteraceae S79.35	57671	7186	14826	13585	15136	11650	1398	21937	3176	2021	18048	17007	47643	11428	38400	3188	8238	17509	35411	26481	867	1411	20459	10018	2248	30151	5548	8357	20269	846	17398	10962	8160	20181	10707	17140	13333	0	9194	2591	4979	17959	32358	13193	0	22319	6927	14935	11926	15131	14457	17647	8130	6421	10897	20085	49509	10402	8968	0	0	11787	7260	8932	15082	16899	6367	13188	12584	5347	21618	0	10556	0	28720	0	29367	27006	4544	0	5684	24570	18690	14880	10970	15044	20445	12511	17686	14460	14844	1540	34191	21926	4935	44779	7195	39499	24661	34546	871	16414	20145	10764	21498	14978	12308	29658	25391	34025	0	8030	532390	36284	23130	29649	14556	3692	15174	22593
Ruminococcus_B gnavus S81.3	0	74911	18259	42173	39041	271969	17472	6509	3138	6206	621715	35113	0	61236	1650	238783	0	827	0	14990	0	78937	12946	39760	0	595	0	0	5969	24542	26573	12242	33250	0	24298	23262	17761	133872	16100	576075	10880	0	960	41324	6983	89966	0	63960	18032	60576	137332	101198	7911	1121	29376	434	5159	44641	10445	0	38277	0	5688	0	2918	0	3476	0	0	0	1857	35850	19242	26408	16652	6047	39444	7469	1588	148609	82887	54354	0	78977	7680	58912	10999	0	105009	181185	338794	263545	60374	5312	34897	0	8783	11752	19740	23823	30778	9420	4603	252776	351283	27642	6409	13710	3189	4124	5150	33519	8173	1475	433719	7213	4707	7802	16338	2922
Mediterraneibacter lactaris S84.10	5177	18231	20337	0	82512	17960	11688	1860	2048	69705	33471	6955	31648	38748	20978	16850	3453	13904	11243	10852	1032	12565	6133	610423	7713	1650	26496	0	2884	832	32939	45560	156526	14953	6623	232464	114382	10933	0	13577	1363	4891	119070	981	3422	14686	41780	0	4084	0	3949	724	34977	29801	11165	4838	9278	3585	211487	0	15839	1274	26254	651	150511	14362	17174	417886	1627	2632	1957	94700	69000	3253	115577	1503	18344	50228	0	8224	2440	45609	1142	1199	26875	3017	229053	97581	0	13954	24468	0	18075	1759	3467	74101	0	6811	29413	25648	1177	12179	27787	0	398740	902	20877	19194	1824	75773	12372	2921	210737	121694	4982	80432	900359	1890	0	7285
Agathobacter rectalis S84.34	147033	0	143201	41932	110230	21137	67071	31415	106829	47761	132644	111894	112310	104098	144634	116079	150922	82435	29939	112306	787	10516	76560	105510	255833	150428	90934	225291	109415	39162	0	19213	29473	29383	260659	94391	32192	50953	96038	65288	0	104233	75471	157867	23212	58444	257267	43436	210240	362064	96559	81361	156567	65311	59078	192410	171859	96349	81561	0	86534	45652	74621	183127	51028	143369	177184	113749	127021	69242	82120	55284	107583	18765	145501	16979	115847	114287	0	0	26213	468	0	143157	58539	182402	69599	0	14472	77893	63721	46116	155478	17115	49067	102267	92950	5074	25581	148859	128030	129085	120745	64842	126597	52812	29703	142481	16510	98358	250958	3603	20624	16163	8715	78045	3522946	43869	93542	109239
Phocaeicola massiliensis S86.10	148782	123669	122950	12958	103365	44820	0	1579746	22084	11782	65576	125943	74545	701421	29399	1183357	28720	225467	43586	24418	0	151918	54604	21478	10200	1125128	1964714	182033	11723	1138	75006	21629	41509	41324	77890	542771	205740	784	102916	186485	42836	70656	48432	64824	8865	11720	66784	6577	4109177	54068	77421	121525	27204	61682	53502	44054	143627	72313	20718	0	2704	64004	83927	49826	92741	155158	35407	112884	1420	103685	99779	0	0	2880	7448	418592	127329	126547	0	0	111676	61309	23275	85563	146367	105774	15369	0	7909	170690	259593	0	134641	9169	2898	33007	166176	181061	19545	1137542	0	35857	478	131717	8693	40209	230009	59295	194923	14033	0	261621	6168	3555	29735	293108	19692	14147	624442	22660
Fusicatenibacter saccharivorans S86.19	31334	181150	49194	8163	70903	0	41889	37540	6164	63610	179410	220462	0	319469	21974	94193	24954	29958	117734	49127	0	48585	224312	41754	12214	571559	0	0	34593	102671	4100	26297	39125	78789	12971	24698	0	0	45111	13584	3955	0	18216	0	46608	54445	0	58935	145963	13380	136458	68531	2168	174096	34577	1069	20384	386321	10403	12826	41719	62505	67174	39196	42835	109599	3607	157362	0	19315	60650	103296	4994	0	17848	0	31897	0	7295	0	184224	5367	17481	574320	10752	605085	0	12580	11628	92420	66787	0	58356	100911	82854	102081	226692	143503	5591	37741	0	0	32380	111048	85541	99101	229118	150538	0	176780	8357	52794	72490	19328	31895	86293	2285	78569	41496	12006
Clostridium_AQ innocuum S86.26	842	1632	1230	15576	0	11825	3696	0	0	0	5570	638	0	19110	11979	6061	784	1637	0	2017	0	4360	96777	1287	3337	0	1665	0	3217	863	2526	0	14134	3892	956	1090	953	11745	0	10911	89395	10146	1756	2680	0	19780	804	15363	5908	47024	7828	2756	25791	5361	1708	767	1854	5818	3180	571	1242	3076	34373	1165	1311	0	25916	0	0	843	24004	0	0	11755	737	3366	762	1899	0	27895	17609	8372	0	39253	896	0	3136	978	10244	0	19913	0	2887	1188	5993	1379	9115	2979	3615	2525	506	454	0	3514	18638	3113	0	564	11355	6950	1322	4493	872	26157	2089	938	1277	1998	605	1105
Prevotella stercorea S86.28	3268	1743	2851	0	3815	0	2990	754	51224	12012	0	8789	47555	0	3206	4140	2467	5020	2516	2847	0	889	20894	0	133924	2938	570272	2132	2966	5335	1165	0	0	2033	5947732	3068	1543	23396	0	752	3051	3595	5196	1060	4355	2290	154052	4937	9048	1586	1098	3974	21230	0	29113	3464	2448	0	6122	11016	12162	2128	4915	973475	10515	4192	50824	6524	50135	2050	8059	18852	6316	0	6698	0	292179	111815	22311	901	7992	0	4796	0	9213	10412	7035	4375	2723	17688	0	46620	567	0	9748	9220	5614	1882	2807	6196	0	1539	3824	0	1413	0	2170	4954	2796	3284	17701	18265	12338	7538	5920	3600	1064	8060	8561	252275
Negativibacillus sp000435195 S86.29	10632	0	6381	42504	0	17203	0	16154	16782	68959	13871	58343	23707	7855	30943	31189	20406	2453	19123	86920	55752	37914	0	27322	13408	13288	7657	15769	11662	112289	81354	148084	37484	90027	53756	9671	61090	6084	5388	18148	92220	0	7861	32190	50081	25489	10426	42385	17336	27870	9878	11075	29511	12172	47127	16392	20007	22021	10949	112790	64099	1586	29462	13624	57050	5769	11689	24106	42438	9697	372410	0	77371	6662	30742	129521	43466	29208	145913	143446	20142	15572	28194	36004	17327	25967	20942	25186	14947	21581	12510	0	188782	27770	60336	62256	83159	13410	35973	31843	0	48560	0	11488	17146	25677	35305	36760	55770	31050	0	40556	81341	30894	277697	22725	20930	44530	10341	36252
Phascolarctobacterium_A succinatutens S87.1	703	0	406	3072	586	1000	1592	0	5520	1288	5663	6156	1384	999	2749	3604	1007	0	37577	2272	531	3711	896	999	0	820	0	786	1061	7051	0	652	2095	0	1100	993	1959	1421	511	1789	964	1002	941	0	669	1120	0	5007	857	3486	2071	666	1240	539	620	160973	981	731	2123	0	1141	731	1286	1799	988	974	1051	2372	2068	978	3549	0	14080	657	3252	0	591	2165	0	1477	634	6020	1515	1625	39222	650	3680	7389	2572	5837	4065	2538	2280	0	3764	2442	1511	2364	2898	998	499	1376	817	0	513	1127	20066	819	1328	21316	1257	0	11474	2380	0	2533	7981	558	1103	3610
